store_id,location,area,region
1257,,,Unknown
2233,,,Unknown
1175,,,Unknown
4279,,,Unknown
677,,,Unknown
2412,,,Unknown
4952,,,Unknown
6449,,,Unknown
8678,,,Unknown
2008,,,Unknown
3640,,,Unknown
4220,,,Unknown
3361,,,Unknown
3252,,,Unknown
1226,,,Unknown
5945,,,Unknown
9057,,,Unknown
814,,,Unknown
6765,,,Unknown
8900,,,Unknown
3735,,,Unknown
6291,,,Unknown
3515,,,Unknown
4566,,,Unknown
8073,,,Unknown
8034,,,Unknown
3175,,,Unknown
3352,,,Unknown
6117,,,Unknown
1771,,,Unknown
6547,,,Unknown
6301,,,Unknown
7310,,,Unknown
4186,,,Unknown
5764,,,Unknown
9486,,,Unknown
2709,,,Unknown
1935,,,Unknown
9034,,,Unknown
5067,,,Unknown
5250,,,Unknown
6040,,,Unknown
6120,,,Unknown
5964,,,Unknown
2108,,,Unknown
9701,,,Unknown
2384,,,Unknown
5372,,,Unknown
3838,,,Unknown
3332,,,Unknown
6766,,,Unknown
8748,,,Unknown
6915,,,Unknown
8934,,,Unknown
9425,,,Unknown
6709,,,Unknown
5783,,,Unknown
773,,,Unknown
2222,,,Unknown
8722,,,Unknown
1234,,,Unknown
5085,,,Unknown
1894,,,Unknown
5290,,,Unknown
6646,,,Unknown
678,,,Unknown
5170,,,Unknown
1598,,,Unknown
8933,,,Unknown
578,,,Unknown
1642,,,Unknown
9432,,,Unknown
7220,,,Unknown
6208,,,Unknown
203,,,Unknown
7976,,,Unknown
2427,,,Unknown
5488,,,Unknown
7443,,,Unknown
746,,,Unknown
3987,,,Unknown
8555,,,Unknown
6706,,,Unknown
4379,,,Unknown
55,,,Unknown
6895,,,Unknown
793,,,Unknown
2884,,,Unknown
4348,,,Unknown
2655,,,Unknown
398,,,Unknown
7294,,,Unknown
4090,,,Unknown
3702,,,Unknown
845,,,Unknown
3195,,,Unknown
4420,,,Unknown
1916,,,Unknown
2990,,,Unknown
2031,,,Unknown
1283,,,Unknown
3652,,,Unknown
6536,,,Unknown
1107,,,Unknown
4746,,,Unknown
4509,,,Unknown
8014,,,Unknown
8467,,,Unknown
4239,,,Unknown
4841,,,Unknown
7085,,,Unknown
9623,,,Unknown
3069,,,Unknown
9727,,,Unknown
9144,,,Unknown
9475,,,Unknown
6954,,,Unknown
5981,,,Unknown
3787,,,Unknown
3565,,,Unknown
633,,,Unknown
5201,,,Unknown
8862,,,Unknown
3634,,,Unknown
5841,,,Unknown
4964,,,Unknown
2583,,,Unknown
3679,,,Unknown
9685,,,Unknown
238,,,Unknown
6628,,,Unknown
8880,,,Unknown
3768,,,Unknown
1150,,,Unknown
1838,,,Unknown
5538,,,Unknown
9470,,,Unknown
2138,,,Unknown
4458,,,Unknown
3092,,,Unknown
8773,,,Unknown
4174,,,Unknown
1477,,,Unknown
8049,,,Unknown
5380,,,Unknown
777,,,Unknown
7659,,,Unknown
9726,,,Unknown
5234,,,Unknown
1463,,,Unknown
1711,,,Unknown
106,,,Unknown
6061,,,Unknown
5971,,,Unknown
7090,,,Unknown
2028,,,Unknown
7729,,,Unknown
9465,,,Unknown
5976,,,Unknown
3881,,,Unknown
8687,,,Unknown
4804,,,Unknown
8540,,,Unknown
8695,,,Unknown
7653,,,Unknown
8814,,,Unknown
2699,,,Unknown
6715,,,Unknown
2438,,,Unknown
2689,,,Unknown
3016,,,Unknown
7250,,,Unknown
3984,,,Unknown
6151,,,Unknown
200,,,Unknown
4864,,,Unknown
8529,,,Unknown
3751,,,Unknown
4487,,,Unknown
354,,,Unknown
6611,,,Unknown
5820,,,Unknown
1511,,,Unknown
1714,,,Unknown
2041,,,Unknown
4385,,,Unknown
6216,,,Unknown
224,,,Unknown
4198,,,Unknown
9637,,,Unknown
5048,,,Unknown
8943,,,Unknown
2984,,,Unknown
2166,,,Unknown
8392,,,Unknown
4533,,,Unknown
6372,,,Unknown
8216,,,Unknown
6042,,,Unknown
2440,,,Unknown
287,,,Unknown
6328,,,Unknown
376,,,Unknown
6045,,,Unknown
9001,,,Unknown
7627,,,Unknown
839,,,Unknown
7481,,,Unknown
7384,,,Unknown
9315,,,Unknown
1294,,,Unknown
4749,,,Unknown
8010,,,Unknown
9635,,,Unknown
2747,,,Unknown
9161,,,Unknown
461,,,Unknown
8345,,,Unknown
1401,,,Unknown
4011,,,Unknown
1937,,,Unknown
9377,,,Unknown
2106,,,Unknown
3122,,,Unknown
3777,,,Unknown
7928,,,Unknown
3790,,,Unknown
9907,,,Unknown
2844,,,Unknown
3919,,,Unknown
1514,,,Unknown
5722,,,Unknown
556,,,Unknown
1255,,,Unknown
1844,,,Unknown
4550,,,Unknown
833,,,Unknown
7225,,,Unknown
2406,,,Unknown
2404,,,Unknown
3908,,,Unknown
8284,,,Unknown
6428,,,Unknown
5406,,,Unknown
826,,,Unknown
1030,,,Unknown
9879,,,Unknown
176,,,Unknown
5669,,,Unknown
8400,,,Unknown
8845,,,Unknown
937,,,Unknown
5068,,,Unknown
8975,,,Unknown
4760,,,Unknown
3474,,,Unknown
7210,,,Unknown
4247,,,Unknown
1669,,,Unknown
3820,,,Unknown
3955,,,Unknown
6811,,,Unknown
3020,,,Unknown
5812,,,Unknown
6580,,,Unknown
3804,,,Unknown
5423,,,Unknown
1934,,,Unknown
1657,,,Unknown
216,,,Unknown
4719,,,Unknown
8277,,,Unknown
4799,,,Unknown
6837,,,Unknown
3960,,,Unknown
3813,,,Unknown
513,,,Unknown
9233,,,Unknown
6939,,,Unknown
2140,,,Unknown
9825,,,Unknown
2255,,,Unknown
9846,,,Unknown
6568,,,Unknown
4666,,,Unknown
6004,,,Unknown
8516,,,Unknown
2013,,,Unknown
6810,,,Unknown
9462,,,Unknown
3772,,,Unknown
8086,,,Unknown
1417,,,Unknown
3717,,,Unknown
2415,,,Unknown
7482,,,Unknown
1026,,,Unknown
8979,,,Unknown
9122,,,Unknown
9262,,,Unknown
1658,,,Unknown
8861,,,Unknown
40,,,Unknown
1486,,,Unknown
7859,,,Unknown
3542,,,Unknown
7209,,,Unknown
8664,,,Unknown
4743,,,Unknown
6129,,,Unknown
5539,,,Unknown
6253,,,Unknown
8464,,,Unknown
8336,,,Unknown
190,,,Unknown
57,,,Unknown
7698,,,Unknown
5902,,,Unknown
2332,,,Unknown
3202,,,Unknown
9162,,,Unknown
7759,,,Unknown
1483,,,Unknown
4757,,,Unknown
902,,,Unknown
8596,,,Unknown
113,,,Unknown
8858,,,Unknown
5614,,,Unknown
3261,,,Unknown
370,,,Unknown
9364,,,Unknown
866,,,Unknown
3264,,,Unknown
9574,,,Unknown
6582,,,Unknown
6592,,,Unknown
6679,,,Unknown
5259,,,Unknown
3217,,,Unknown
3277,,,Unknown
744,,,Unknown
1701,,,Unknown
7556,,,Unknown
9183,,,Unknown
8694,,,Unknown
4241,,,Unknown
9297,,,Unknown
328,,,Unknown
351,,,Unknown
164,,,Unknown
291,,,Unknown
2486,,,Unknown
3409,,,Unknown
2286,,,Unknown
209,,,Unknown
2318,,,Unknown
7401,,,Unknown
3997,,,Unknown
9485,,,Unknown
3580,,,Unknown
1779,,,Unknown
6501,,,Unknown
9076,,,Unknown
2863,,,Unknown
2209,,,Unknown
6130,,,Unknown
348,,,Unknown
5424,,,Unknown
4381,,,Unknown
5098,,,Unknown
4213,,,Unknown
5286,,,Unknown
8727,,,Unknown
2907,,,Unknown
7520,,,Unknown
2672,,,Unknown
5038,,,Unknown
9024,,,Unknown
3998,,,Unknown
9889,,,Unknown
2066,,,Unknown
25,,,Unknown
2987,,,Unknown
5417,,,Unknown
7404,,,Unknown
3189,,,Unknown
3210,,,Unknown
6174,,,Unknown
4268,,,Unknown
183,,,Unknown
2196,,,Unknown
4259,,,Unknown
8763,,,Unknown
2999,,,Unknown
9872,,,Unknown
2246,,,Unknown
5151,,,Unknown
3990,,,Unknown
7667,,,Unknown
5824,,,Unknown
2386,,,Unknown
8358,,,Unknown
2445,,,Unknown
881,,,Unknown
7151,,,Unknown
1624,,,Unknown
3855,,,Unknown
9875,,,Unknown
9556,,,Unknown
5506,,,Unknown
2287,,,Unknown
5912,,,Unknown
6986,,,Unknown
7395,,,Unknown
7522,,,Unknown
3532,,,Unknown
4815,,,Unknown
4250,,,Unknown
3663,,,Unknown
3410,,,Unknown
465,,,Unknown
3625,,,Unknown
7956,,,Unknown
9396,,,Unknown
702,,,Unknown
7098,,,Unknown
3915,,,Unknown
472,,,Unknown
2874,,,Unknown
767,,,Unknown
1374,,,Unknown
3262,,,Unknown
1023,,,Unknown
8171,,,Unknown
9204,,,Unknown
1372,,,Unknown
5775,,,Unknown
7468,,,Unknown
8462,,,Unknown
3916,,,Unknown
5705,,,Unknown
4537,,,Unknown
3578,,,Unknown
3650,,,Unknown
2708,,,Unknown
5223,,,Unknown
8015,,,Unknown
6137,,,Unknown
5877,,,Unknown
7970,,,Unknown
7927,,,Unknown
5070,,,Unknown
9597,,,Unknown
3775,,,Unknown
4068,,,Unknown
5402,,,Unknown
435,,,Unknown
5158,,,Unknown
7273,,,Unknown
303,,,Unknown
1134,,,Unknown
8512,,,Unknown
2931,,,Unknown
1802,,,Unknown
6399,,,Unknown
1188,,,Unknown
1813,,,Unknown
4858,,,Unknown
7180,,,Unknown
2224,,,Unknown
8730,,,Unknown
8508,,,Unknown
7913,,,Unknown
5172,,,Unknown
8243,,,Unknown
3833,,,Unknown
1440,,,Unknown
2024,,,Unknown
2023,,,Unknown
1348,,,Unknown
3639,,,Unknown
7218,,,Unknown
5324,,,Unknown
9467,,,Unknown
6441,,,Unknown
8110,,,Unknown
9011,,,Unknown
3300,,,Unknown
6575,,,Unknown
8479,,,Unknown
529,,,Unknown
794,,,Unknown
4191,,,Unknown
6666,,,Unknown
1728,,,Unknown
3593,,,Unknown
1138,,,Unknown
9752,,,Unknown
9382,,,Unknown
8411,,,Unknown
8491,,,Unknown
172,,,Unknown
2818,,,Unknown
5233,,,Unknown
1855,,,Unknown
5704,,,Unknown
9746,,,Unknown
2459,,,Unknown
1885,,,Unknown
3609,,,Unknown
3824,,,Unknown
4639,,,Unknown
5001,,,Unknown
492,,,Unknown
2380,,,Unknown
1200,,,Unknown
4717,,,Unknown
9903,,,Unknown
9732,,,Unknown
3091,,,Unknown
2187,,,Unknown
9004,,,Unknown
6973,,,Unknown
8335,,,Unknown
2940,,,Unknown
3093,,,Unknown
7441,,,Unknown
1820,,,Unknown
4317,,,Unknown
8296,,,Unknown
8551,,,Unknown
2288,,,Unknown
6430,,,Unknown
1057,,,Unknown
4351,,,Unknown
5615,,,Unknown
244,,,Unknown
4635,,,Unknown
3780,,,Unknown
7663,,,Unknown
6050,,,Unknown
128,,,Unknown
8544,,,Unknown
8778,,,Unknown
2157,,,Unknown
9231,,,Unknown
953,,,Unknown
8140,,,Unknown
9154,,,Unknown
7676,,,Unknown
220,,,Unknown
4556,,,Unknown
3646,,,Unknown
143,,,Unknown
8837,,,Unknown
2704,,,Unknown
5046,,,Unknown
8869,,,Unknown
9337,,,Unknown
6935,,,Unknown
3727,,,Unknown
6404,,,Unknown
447,,,Unknown
5280,,,Unknown
7188,,,Unknown
8760,,,Unknown
45,,,Unknown
7802,,,Unknown
7795,,,Unknown
7898,,,Unknown
2339,,,Unknown
7032,,,Unknown
3490,,,Unknown
7658,,,Unknown
7816,,,Unknown
4975,,,Unknown
5374,,,Unknown
1925,,,Unknown
3945,,,Unknown
9661,,,Unknown
9517,,,Unknown
8402,,,Unknown
3307,,,Unknown
1166,,,Unknown
8394,,,Unknown
4778,,,Unknown
3297,,,Unknown
801,,,Unknown
2068,,,Unknown
8255,,,Unknown
1563,,,Unknown
7706,,,Unknown
9548,,,Unknown
2606,,,Unknown
8153,,,Unknown
968,,,Unknown
8787,,,Unknown
3812,,,Unknown
3508,,,Unknown
5862,,,Unknown
7044,,,Unknown
6358,,,Unknown
1520,,,Unknown
9304,,,Unknown
6034,,,Unknown
1905,,,Unknown
9245,,,Unknown
3416,,,Unknown
7399,,,Unknown
5139,,,Unknown
6408,,,Unknown
1871,,,Unknown
8523,,,Unknown
3765,,,Unknown
930,,,Unknown
6460,,,Unknown
2859,,,Unknown
8036,,,Unknown
3782,,,Unknown
8977,,,Unknown
2091,,,Unknown
9219,,,Unknown
3159,,,Unknown
4374,,,Unknown
7191,,,Unknown
4457,,,Unknown
9121,,,Unknown
9686,,,Unknown
9772,,,Unknown
4197,,,Unknown
8084,,,Unknown
7783,,,Unknown
8838,,,Unknown
7979,,,Unknown
7875,,,Unknown
9098,,,Unknown
5553,,,Unknown
9599,,,Unknown
2963,,,Unknown
2522,,,Unknown
8585,,,Unknown
5198,,,Unknown
6864,,,Unknown
7622,,,Unknown
2381,,,Unknown
4937,,,Unknown
7680,,,Unknown
4073,,,Unknown
49,,,Unknown
1339,,,Unknown
8583,,,Unknown
4884,,,Unknown
5957,,,Unknown
5294,,,Unknown
262,,,Unknown
1506,,,Unknown
9445,,,Unknown
6082,,,Unknown
3386,,,Unknown
2609,,,Unknown
7146,,,Unknown
8930,,,Unknown
4885,,,Unknown
1213,,,Unknown
2964,,,Unknown
1314,,,Unknown
2872,,,Unknown
8521,,,Unknown
3298,,,Unknown
7552,,,Unknown
5326,,,Unknown
4137,,,Unknown
1836,,,Unknown
3250,,,Unknown
9124,,,Unknown
371,,,Unknown
6949,,,Unknown
1615,,,Unknown
8949,,,Unknown
4578,,,Unknown
9840,,,Unknown
6282,,,Unknown
2829,,,Unknown
7510,,,Unknown
241,,,Unknown
7710,,,Unknown
4133,,,Unknown
5558,,,Unknown
4722,,,Unknown
7894,,,Unknown
9702,,,Unknown
2011,,,Unknown
5487,,,Unknown
924,,,Unknown
174,,,Unknown
4009,,,Unknown
4519,,,Unknown
5418,,,Unknown
8751,,,Unknown
3796,,,Unknown
6867,,,Unknown
5816,,,Unknown
6824,,,Unknown
2740,,,Unknown
5155,,,Unknown
6311,,,Unknown
4027,,,Unknown
6353,,,Unknown
6661,,,Unknown
94,,,Unknown
2442,,,Unknown
6505,,,Unknown
738,,,Unknown
9362,,,Unknown
2800,,,Unknown
5655,,,Unknown
6106,,,Unknown
7035,,,Unknown
8705,,,Unknown
391,,,Unknown
1046,,,Unknown
2637,,,Unknown
7732,,,Unknown
4623,,,Unknown
4685,,,Unknown
274,,,Unknown
255,,,Unknown
9585,,,Unknown
2886,,,Unknown
1080,,,Unknown
276,,,Unknown
8413,,,Unknown
4189,,,Unknown
7935,,,Unknown
9279,,,Unknown
1766,,,Unknown
2480,,,Unknown
5325,,,Unknown
3074,,,Unknown
7654,,,Unknown
7782,,,Unknown
6741,,,Unknown
1901,,,Unknown
1768,,,Unknown
568,,,Unknown
2105,,,Unknown
9611,,,Unknown
5470,,,Unknown
4723,,,Unknown
2993,,,Unknown
7102,,,Unknown
1583,,,Unknown
665,,,Unknown
9316,,,Unknown
8022,,,Unknown
6656,,,Unknown
9864,,,Unknown
4363,,,Unknown
3692,,,Unknown
5579,,,Unknown
4116,,,Unknown
4564,,,Unknown
1706,,,Unknown
4918,,,Unknown
349,,,Unknown
8383,,,Unknown
3043,,,Unknown
9961,,,Unknown
3426,,,Unknown
5226,,,Unknown
4581,,,Unknown
5111,,,Unknown
7299,,,Unknown
1538,,,Unknown
2218,,,Unknown
5591,,,Unknown
4232,,,Unknown
1536,,,Unknown
1154,,,Unknown
6931,,,Unknown
8985,,,Unknown
2377,,,Unknown
8629,,,Unknown
3395,,,Unknown
1499,,,Unknown
6024,,,Unknown
5413,,,Unknown
340,,,Unknown
4150,,,Unknown
8873,,,Unknown
546,,,Unknown
792,,,Unknown
289,,,Unknown
6595,,,Unknown
3473,,,Unknown
3696,,,Unknown
1336,,,Unknown
7686,,,Unknown
9814,,,Unknown
3017,,,Unknown
2927,,,Unknown
1047,,,Unknown
9598,,,Unknown
5876,,,Unknown
5675,,,Unknown
2683,,,Unknown
1197,,,Unknown
6570,,,Unknown
2560,,,Unknown
4904,,,Unknown
4375,,,Unknown
638,,,Unknown
6657,,,Unknown
9248,,,Unknown
6418,,,Unknown
9384,,,Unknown
5968,,,Unknown
6219,,,Unknown
7196,,,Unknown
8437,,,Unknown
9744,,,Unknown
9532,,,Unknown
9865,,,Unknown
8833,,,Unknown
5193,,,Unknown
8256,,,Unknown
5277,,,Unknown
2154,,,Unknown
5058,,,Unknown
7930,,,Unknown
1758,,,Unknown
1694,,,Unknown
3595,,,Unknown
8225,,,Unknown
2475,,,Unknown
2832,,,Unknown
6222,,,Unknown
4358,,,Unknown
2812,,,Unknown
9143,,,Unknown
3084,,,Unknown
3852,,,Unknown
1639,,,Unknown
995,,,Unknown
7352,,,Unknown
2988,,,Unknown
1189,,,Unknown
8657,,,Unknown
4314,,,Unknown
7696,,,Unknown
5455,,,Unknown
8706,,,Unknown
1449,,,Unknown
831,,,Unknown
9000,,,Unknown
6189,,,Unknown
2710,,,Unknown
9691,,,Unknown
2768,,,Unknown
8806,,,Unknown
8340,,,Unknown
8300,,,Unknown
8069,,,Unknown
4751,,,Unknown
8077,,,Unknown
9890,,,Unknown
4605,,,Unknown
9739,,,Unknown
3967,,,Unknown
5301,,,Unknown
4697,,,Unknown
3986,,,Unknown
6359,,,Unknown
7573,,,Unknown
3548,,,Unknown
5288,,,Unknown
7308,,,Unknown
4120,,,Unknown
5295,,,Unknown
1503,,,Unknown
7620,,,Unknown
4145,,,Unknown
2430,,,Unknown
2089,,,Unknown
6459,,,Unknown
2156,,,Unknown
2226,,,Unknown
1928,,,Unknown
8218,,,Unknown
7314,,,Unknown
8209,,,Unknown
4485,,,Unknown
5814,,,Unknown
6255,,,Unknown
4893,,,Unknown
5160,,,Unknown
2982,,,Unknown
3672,,,Unknown
8775,,,Unknown
2050,,,Unknown
3985,,,Unknown
2241,,,Unknown
2375,,,Unknown
384,,,Unknown
5498,,,Unknown
7547,,,Unknown
7943,,,Unknown
6708,,,Unknown
7951,,,Unknown
9047,,,Unknown
3868,,,Unknown
3892,,,Unknown
8266,,,Unknown
9018,,,Unknown
1442,,,Unknown
7107,,,Unknown
7651,,,Unknown
4853,,,Unknown
2712,,,Unknown
3096,,,Unknown
8902,,,Unknown
5758,,,Unknown
8457,,,Unknown
9675,,,Unknown
3169,,,Unknown
5598,,,Unknown
8068,,,Unknown
566,,,Unknown
1385,,,Unknown
309,,,Unknown
6757,,,Unknown
8221,,,Unknown
7415,,,Unknown
6240,,,Unknown
9876,,,Unknown
3200,,,Unknown
3239,,,Unknown
776,,,Unknown
4880,,,Unknown
1341,,,Unknown
9191,,,Unknown
6982,,,Unknown
163,,,Unknown
6183,,,Unknown
8817,,,Unknown
5999,,,Unknown
3715,,,Unknown
3778,,,Unknown
7582,,,Unknown
7378,,,Unknown
1523,,,Unknown
4546,,,Unknown
8840,,,Unknown
5920,,,Unknown
514,,,Unknown
6341,,,Unknown
3116,,,Unknown
3917,,,Unknown
982,,,Unknown
9861,,,Unknown
7583,,,Unknown
1286,,,Unknown
5480,,,Unknown
4552,,,Unknown
9657,,,Unknown
8416,,,Unknown
8592,,,Unknown
1407,,,Unknown
3251,,,Unknown
3478,,,Unknown
7347,,,Unknown
2892,,,Unknown
1617,,,Unknown
1035,,,Unknown
5163,,,Unknown
7172,,,Unknown
6927,,,Unknown
3455,,,Unknown
2908,,,Unknown
3214,,,Unknown
5221,,,Unknown
7056,,,Unknown
4945,,,Unknown
9370,,,Unknown
2298,,,Unknown
4644,,,Unknown
3531,,,Unknown
3103,,,Unknown
6684,,,Unknown
5698,,,Unknown
7046,,,Unknown
4812,,,Unknown
8169,,,Unknown
8507,,,Unknown
380,,,Unknown
2902,,,Unknown
4840,,,Unknown
5691,,,Unknown
1332,,,Unknown
8347,,,Unknown
202,,,Unknown
2273,,,Unknown
4382,,,Unknown
542,,,Unknown
3199,,,Unknown
2921,,,Unknown
1991,,,Unknown
9974,,,Unknown
9177,,,Unknown
1014,,,Unknown
2177,,,Unknown
2146,,,Unknown
5899,,,Unknown
6055,,,Unknown
5184,,,Unknown
3719,,,Unknown
6943,,,Unknown
8534,,,Unknown
3975,,,Unknown
1316,,,Unknown
5047,,,Unknown
1390,,,Unknown
4295,,,Unknown
4273,,,Unknown
9539,,,Unknown
8212,,,Unknown
441,,,Unknown
9252,,,Unknown
2114,,,Unknown
4392,,,Unknown
9308,,,Unknown
6866,,,Unknown
6978,,,Unknown
7344,,,Unknown
8114,,,Unknown
3228,,,Unknown
5959,,,Unknown
781,,,Unknown
2496,,,Unknown
5231,,,Unknown
9002,,,Unknown
4115,,,Unknown
28,,,Unknown
9663,,,Unknown
5222,,,Unknown
6401,,,Unknown
8835,,,Unknown
7921,,,Unknown
4866,,,Unknown
8709,,,Unknown
3362,,,Unknown
7396,,,Unknown
6979,,,Unknown
1997,,,Unknown
4123,,,Unknown
6752,,,Unknown
9810,,,Unknown
3185,,,Unknown
2344,,,Unknown
2507,,,Unknown
8177,,,Unknown
6288,,,Unknown
6133,,,Unknown
123,,,Unknown
3039,,,Unknown
5564,,,Unknown
1183,,,Unknown
9216,,,Unknown
9385,,,Unknown
6726,,,Unknown
5897,,,Unknown
184,,,Unknown
1389,,,Unknown
5956,,,Unknown
1195,,,Unknown
4249,,,Unknown
5316,,,Unknown
9609,,,Unknown
5145,,,Unknown
7848,,,Unknown
6028,,,Unknown
6351,,,Unknown
7393,,,Unknown
5119,,,Unknown
8974,,,Unknown
2639,,,Unknown
1101,,,Unknown
3309,,,Unknown
263,,,Unknown
9712,,,Unknown
4656,,,Unknown
8163,,,Unknown
9479,,,Unknown
8205,,,Unknown
8179,,,Unknown
7307,,,Unknown
7725,,,Unknown
133,,,Unknown
3190,,,Unknown
377,,,Unknown
9107,,,Unknown
5486,,,Unknown
8954,,,Unknown
9750,,,Unknown
9579,,,Unknown
194,,,Unknown
8009,,,Unknown
2841,,,Unknown
8206,,,Unknown
1796,,,Unknown
9833,,,Unknown
7019,,,Unknown
9884,,,Unknown
7171,,,Unknown
2325,,,Unknown
6018,,,Unknown
4274,,,Unknown
2694,,,Unknown
3973,,,Unknown
9286,,,Unknown
1496,,,Unknown
3913,,,Unknown
9627,,,Unknown
7496,,,Unknown
1650,,,Unknown
2313,,,Unknown
4039,,,Unknown
4043,,,Unknown
2219,,,Unknown
5684,,,Unknown
5237,,,Unknown
6370,,,Unknown
4761,,,Unknown
3131,,,Unknown
1892,,,Unknown
5900,,,Unknown
137,,,Unknown
7922,,,Unknown
7863,,,Unknown
1423,,,Unknown
75,,,Unknown
4716,,,Unknown
6494,,,Unknown
8199,,,Unknown
5013,,,Unknown
1096,,,Unknown
5646,,,Unknown
5437,,,Unknown
459,,,Unknown
3956,,,Unknown
8306,,,Unknown
6910,,,Unknown
1674,,,Unknown
7265,,,Unknown
636,,,Unknown
1413,,,Unknown
6903,,,Unknown
2969,,,Unknown
8233,,,Unknown
327,,,Unknown
3952,,,Unknown
5693,,,Unknown
6204,,,Unknown
6274,,,Unknown
4078,,,Unknown
2830,,,Unknown
4047,,,Unknown
6550,,,Unknown
1345,,,Unknown
8685,,,Unknown
1949,,,Unknown
6095,,,Unknown
3006,,,Unknown
7618,,,Unknown
7834,,,Unknown
8401,,,Unknown
2300,,,Unknown
5262,,,Unknown
6584,,,Unknown
4607,,,Unknown
5244,,,Unknown
5839,,,Unknown
4325,,,Unknown
8079,,,Unknown
7364,,,Unknown
8379,,,Unknown
4671,,,Unknown
3870,,,Unknown
7872,,,Unknown
3927,,,Unknown
975,,,Unknown
8811,,,Unknown
9278,,,Unknown
1178,,,Unknown
1064,,,Unknown
559,,,Unknown
1364,,,Unknown
2757,,,Unknown
2443,,,Unknown
109,,,Unknown
4085,,,Unknown
6471,,,Unknown
827,,,Unknown
1036,,,Unknown
8992,,,Unknown
5692,,,Unknown
3246,,,Unknown
4464,,,Unknown
3494,,,Unknown
5571,,,Unknown
9301,,,Unknown
6544,,,Unknown
8893,,,Unknown
4253,,,Unknown
9234,,,Unknown
3597,,,Unknown
3256,,,Unknown
8575,,,Unknown
7998,,,Unknown
3101,,,Unknown
3209,,,Unknown
8237,,,Unknown
8518,,,Unknown
8673,,,Unknown
6609,,,Unknown
9819,,,Unknown
353,,,Unknown
512,,,Unknown
7592,,,Unknown
9169,,,Unknown
9307,,,Unknown
8048,,,Unknown
3088,,,Unknown
5581,,,Unknown
19,,,Unknown
3040,,,Unknown
1098,,,Unknown
2083,,,Unknown
8143,,,Unknown
8665,,,Unknown
6218,,,Unknown
9806,,,Unknown
978,,,Unknown
6064,,,Unknown
2135,,,Unknown
2364,,,Unknown
6699,,,Unknown
1879,,,Unknown
3449,,,Unknown
688,,,Unknown
3268,,,Unknown
2005,,,Unknown
6926,,,Unknown
1691,,,Unknown
4414,,,Unknown
2461,,,Unknown
3722,,,Unknown
5867,,,Unknown
8172,,,Unknown
3905,,,Unknown
8245,,,Unknown
6704,,,Unknown
1002,,,Unknown
8287,,,Unknown
3023,,,Unknown
8803,,,Unknown
119,,,Unknown
5651,,,Unknown
4099,,,Unknown
2983,,,Unknown
1093,,,Unknown
3792,,,Unknown
3072,,,Unknown
8189,,,Unknown
6165,,,Unknown
9388,,,Unknown
6017,,,Unknown
3237,,,Unknown
8134,,,Unknown
697,,,Unknown
6332,,,Unknown
4735,,,Unknown
9037,,,Unknown
1734,,,Unknown
4018,,,Unknown
8346,,,Unknown
4677,,,Unknown
6444,,,Unknown
2391,,,Unknown
5293,,,Unknown
9844,,,Unknown
6099,,,Unknown
9451,,,Unknown
1716,,,Unknown
7484,,,Unknown
2816,,,Unknown
491,,,Unknown
2342,,,Unknown
1081,,,Unknown
4390,,,Unknown
9576,,,Unknown
5759,,,Unknown
9460,,,Unknown
1333,,,Unknown
3799,,,Unknown
3897,,,Unknown
6566,,,Unknown
419,,,Unknown
7942,,,Unknown
4408,,,Unknown
4114,,,Unknown
2042,,,Unknown
4179,,,Unknown
6653,,,Unknown
6438,,,Unknown
1533,,,Unknown
2372,,,Unknown
3754,,,Unknown
8660,,,Unknown
254,,,Unknown
9924,,,Unknown
8989,,,Unknown
1119,,,Unknown
5762,,,Unknown
2728,,,Unknown
7607,,,Unknown
208,,,Unknown
1665,,,Unknown
8382,,,Unknown
1810,,,Unknown
2571,,,Unknown
1840,,,Unknown
4072,,,Unknown
8047,,,Unknown
1186,,,Unknown
4855,,,Unknown
2329,,,Unknown
146,,,Unknown
462,,,Unknown
1611,,,Unknown
2471,,,Unknown
30,,,Unknown
8161,,,Unknown
1757,,,Unknown
1959,,,Unknown
4071,,,Unknown
17,,,Unknown
4611,,,Unknown
1903,,,Unknown
1041,,,Unknown
5382,,,Unknown
5403,,,Unknown
9426,,,Unknown
8686,,,Unknown
4675,,,Unknown
3253,,,Unknown
5556,,,Unknown
5721,,,Unknown
8607,,,Unknown
2327,,,Unknown
2343,,,Unknown
191,,,Unknown
2365,,,Unknown
6439,,,Unknown
4839,,,Unknown
2949,,,Unknown
2449,,,Unknown
5533,,,Unknown
1243,,,Unknown
4243,,,Unknown
6934,,,Unknown
752,,,Unknown
2780,,,Unknown
3921,,,Unknown
1534,,,Unknown
5039,,,Unknown
7854,,,Unknown
9166,,,Unknown
489,,,Unknown
4389,,,Unknown
3867,,,Unknown
4662,,,Unknown
3114,,,Unknown
5315,,,Unknown
1337,,,Unknown
3847,,,Unknown
4479,,,Unknown
8112,,,Unknown
285,,,Unknown
1132,,,Unknown
3711,,,Unknown
7878,,,Unknown
9932,,,Unknown
3931,,,Unknown
6913,,,Unknown
9612,,,Unknown
2071,,,Unknown
4844,,,Unknown
2720,,,Unknown
1287,,,Unknown
3078,,,Unknown
8699,,,Unknown
5442,,,Unknown
9795,,,Unknown
4088,,,Unknown
3459,,,Unknown
1843,,,Unknown
5629,,,Unknown
1873,,,Unknown
9038,,,Unknown
3163,,,Unknown
